track_id;key;loudness;mode;speechiness;acoousticness;liveness;valence;time_signature
0eTQYv3sPn3uOlRCxhfNb9;11;-9539;0;334;697;994;719;4
45znDER6ghdltzbU6EyvPR;7;-6385;1;157;0;44;126;4
1vjBp7gAe2uxGWLeYL2s86;4;-9243;0;442;189;756;216;4
79u7sIEIYPZ549jpH9FggZ;11;-7582;0;966;159;445;238;4
1oNgtfuBBsQP30U4B5N60w;6;-8391;0;435;125;61;141;4
4Iiylqe2XjsQQqGSJ90QhB;10;-6061;0;689;0;15;224;4
52KUWZO1AdRXIaIaKZor0R;7;-7358;1;121;0;322;125;4
09m9jUkYKbSg51QRmIMb29;0;-5577;1;882;0;12;326;3
0Fzw0tKc6n5PzjcgXtZFdZ;7;-6795;1;819;0;524;838;5
3e0tyTV5FiV1bcYeRjdDz2;4;-8798;0;325;643;795;979;4
5S98MKSX7MJKmLTyvNXdg9;8;-1273;1;542;0;311;832;4
7BNlY7buAtaFvqhXKs6uGV;9;-3574;0;655;0;167;324;4
49kSKso3XFKUaKp349xwBY;7;-6142;0;59;147;216;559;4
0P5eb6K1JqpTE2u3qRQSRf;1;-13192;1;534;0;313;487;4
3Trr6zejOUebGpiTY3ZF5N;8;-8358;0;521;0;106;284;4
1zkGkQ3z8Hv7HMwINGg19B;9;-4698;0;113;0;544;125;4
2jRgjgIPMUbCvWBOVUEDRU;4;-5187;0;114;0;592;392;4
5hduHc1QcT6s2MuJPQv2I6;6;-3826;1;852;0;354;14;4
2kjzqEAuCR3Q9a0MGn1KEK;8;-3111;0;764;0;363;395;4
1t1trD4LtJ2U3n8dzQAoR2;8;-5783;0;719;0;296;156;4
5Re6Qmv5A7XuomapVBxxyf;1;-3508;1;208;0;177;131;4
3hErTEgACWJyUsRDSNQcDE;7;-11377;1;665;0;66;64;4
1EcNJPxbjvi4HJ0iPBDkJp;10;-4076;1;131;165;301;413;4
7wpxUFLO2n6zKzIIQk6Dbd;10;-3955;0;676;0;724;152;4
4OAgWmisw29lzun5bfaUeV;8;-561;1;103;0;342;186;3
7rQppQkXdaEbQI4wq22I7X;8;-7621;1;102;0;326;318;4
7rXYrysPjh6AHwV2rb2lD5;1;-5072;1;895;0;211;141;4
4FyflphvUqX71jrNDqTg4J;2;-2688;1;952;0;223;152;4
5nLRIVvALv61Qc1H9enDWB;1;-3909;1;109;0;33;585;1
0VC0DRLD9ZkiWZJFZ3AFL3;2;-6227;1;498;0;263;332;4
0msv1I9EMsPZ0NK4pcgtEq;7;-5079;1;941;134;513;138;4
0aX0erB1ApGCvLtDoX2p6h;7;-19;1;122;112;392;235;4
0OI2KyCy0TZnPeLadtl6sI;10;-4424;0;664;0;795;179;1
5IXtD2TsspSRVym4DVgdt8;0;-5373;1;106;0;202;358;4
4Xjj5GXm3uQGtkHmmWrLR2;5;-4982;0;108;159;539;207;4
5stvXtndN1qb5ZjfNgvP34;1;-4058;0;157;0;337;861;4
11SMSHxTMXx5y1IJQ4Lj79;4;-5444;0;103;0;371;39;4
3D0xB8fSqMyycALgNMpxwM;0;-7413;1;742;555;963;102;4
0y5Rpnq7cT4FA4sbPLMkWo;9;-5665;1;104;0;329;175;4
6iqQX4KlFL28KMqiEFMWCQ;4;-781;0;672;0;237;91;4
5nYxvboEEXpXPxyrUTrtya;1;-4202;1;808;0;12;599;4
6dUcAl6CAbimvdvJ6tM4WK;10;-4848;0;815;131;253;182;4
2VgyA66xbFdyZ2gBulBA4O;0;-8637;0;391;897;162;17;4
3IXIgLjDHoVW7DOsvJKS2a;7;-2794;1;908;0;137;237;4
3D6ZPZrFk2CHZCJ2STxHW7;10;-5547;0;533;0;329;327;4
4sRWnJytz2RrLZgl1kMlRL;0;-9464;0;311;118;861;111;4
3pLd1F8k6ozsPLRutH87iy;0;-5117;1;156;0;631;418;4
4Ig4lqvambqo9NPYoDklJe;8;-4917;0;338;362;147;321;4
3gq4nxtnH8HPLj6GgDD4xD;3;-5164;0;428;0;898;273;4
3AUAvzhXxyTerHasVjjVGc;1;-4717;1;121;0;114;102;4
2gCqYL6CgWs0ICgIoyJtkV;7;-13748;0;366;88;879;24;4
0VZAhuEaRQbBUOpYJU9I0Y;2;-4034;1;613;0;138;306;5
7bj7MeJ2P5SYUyA1cSwZgl;5;-5037;0;706;0;285;13;3
4XeacvPPCoh3siE3kYt6QQ;0;-7302;1;105;106;175;375;4
5wvC3BZ2sIGSN7FGHjqVUL;1;-5595;1;635;0;3;327;4
1JEbu4sbfwNnjetAaaYGmU;7;-3492;0;113;0;731;799;3
65FyljpHxd1m1OeIBiUhDL;3;-7596;1;742;0;464;387;4
0l43WOjoQJ2QCfwTmnfph3;0;-4665;1;118;0;201;105;3
4OufvzIUm5RUveuvVVytNn;2;-585;0;607;334;842;131;4
1ECLF6uBM6wUeYKGlSRfHy;2;-3852;1;774;0;385;249;4
46v2WJpCGDbwJOyffZJERL;6;-7116;1;816;154;292;8;4
5i9LPBnEwrIfikYwASnXjB;4;-7429;0;161;197;883;398;4
17al11TqKQrLfpmC3dHh3Q;5;-5827;1;969;0;57;73;4
1CRI7kAGEROHRF21tjmr98;8;-7797;1;909;0;191;736;4
06USlQKH3e6R38Gkl6isul;7;-6813;1;365;0;782;563;3
6ElxFxCDeAdb9UXsocijNs;9;-511;1;118;0;178;732;4
1rd95QjWl1JIZUrA4w6S5g;1;-4583;1;74;0;125;162;4
5AhcUnnbNDKR9WDPvnx9Uz;7;-5632;1;299;0;316;152;4
4BqJY518k2fWMqm9CI0KUc;4;-6972;1;783;0;888;23;4
7qg0rl82uh24xFzV6Zi922;0;-7081;1;791;0;96;4;4
6S8KgcnCZg3VDzz2d6Mv28;4;-8788;0;635;0;131;109;4
2ZlTVC4MXXeTmlSkoAcu9W;6;-5193;1;886;206;776;129;4
5Vaz1iHgNjvAGNMfpdSBsK;1;-11465;0;709;0;22;584;4
0Y32zGpqjKqDVZNelcqILu;5;-2794;1;123;302;112;175;4
4IYykhQKBft7YAM9nlfZVP;4;-4832;0;885;691;106;12;4
0W7mY6om2ZetMnm9Ra651N;2;-5481;0;565;0;684;191;4
07T0no1kAzs6PghXEK7VLG;2;-4558;0;858;0;333;166;4
4AF28ndq103b56Tjivd9Tb;6;-776;1;579;0;113;578;4
2usXn7ZNfRyu9W3p8eKrwq;0;-5032;1;821;247;252;232;4
6tGaJvoc1MnwnPxogAkgZI;9;-5002;1;148;0;342;722;4
2Jzph2VXo0D11kBi4LFxCa;8;-9167;1;113;0;766;139;4
1VsLooKcj4aeV9BFI2hkj0;7;-6099;1;136;0;192;379;4
0e8fq2R6fTZeJUtWCAVs11;1;-5143;1;188;0;129;104;3
31Mf3aGYOpabMv9Nl6bLPn;9;-3506;1;91;0;266;502;4
2wWcoMuSbaYt7EvtlG5Tmb;1;-1198;1;938;103;293;529;4
3IHmA6byF6VKEebLOKQSQo;10;-411;1;156;677;171;4;4
0HePrRuNswH5vUk7LgEMDZ;8;-3348;1;949;0;105;178;4
2O252lbbCXfgM4xkhLrWD9;2;-5634;1;716;0;141;399;4
7dwfKBpapPPIVXwszKEePy;2;-3628;1;185;0;258;216;4
7vrHbwWSg3GutLqvpX0JQq;6;-3251;1;122;0;77;764;4
1JrdNQDR2X9ZPSM8slPHHo;6;-3172;1;738;0;101;222;4
4t7ngCrzEYXoDPErL6F8VI;11;-9627;0;562;0;365;162;4
0cIBOfHKEvwyiAcwlRmylP;10;-6837;0;369;0;229;978;4
65VvIg0t7E1UR1yJcGPMiD;1;-4095;1;171;0;488;238;4
2reP1SrOvXsViM6eeLqZmA;0;-11147;0;342;809;13;545;4
7bwtPl2Ihn4YElAvYA2Ljq;4;-3801;0;555;125;339;277;4
035mP1ysCkvQE1dB2hsVtt;7;-5699;1;976;0;174;514;4
1qXXsm5HOx6lssCY9Sct2E;10;-8681;1;356;212;827;563;4
1kBYtTpdLEb7dkry8HYFJ3;2;-8245;1;376;0;801;448;4
4e4iAJsWibbUk5P7RCL6GQ;11;-8197;0;769;817;219;108;4
0zmMXLblpkyDhNi2KHKZ2d;10;-13219;1;647;0;467;399;4
7LsTx8jZt8KbQ1b6yB1Pq8;7;-6005;1;816;0;389;272;4
3Ht6WjOHC5f29Tm1x1k6T6;2;-7262;1;158;0;21;363;4
7AAhTVkiRA1SppqGAovLVJ;5;-4666;1;124;325;498;383;4
46MkRfyd0Cjr1tkJJzjYVU;8;-2909;1;159;0;113;244;4
36zvc0lmTiJBQ6ALpgqNMM;8;-7127;0;722;0;11;219;4
6kYGUoIczys9WNpuQGBdoG;9;-6398;1;686;0;211;194;4
2Gtp87IUoYtDVdBqHMC9Dc;2;-5425;1;89;0;152;242;4
7cHlzfauy7MZYQyOzldnBs;11;-6195;1;975;0;119;176;4
754CFRHbBPArTRahWMzloO;9;-7579;0;847;0;946;642;4
7FCywPUtOExT6UHSOWjTDg;9;-7037;1;349;663;119;37;4
3hnRbKie2CrjJmpAd30JlD;7;-4971;1;581;379;116;183;4
6PIjdB2xzf6BTGdSk6EU2k;10;-7383;0;148;0;263;211;4
2fJ448Aj8oYxHKILgqr6Bx;6;-5129;0;992;0;115;197;4
22gqvbY26PtNBdBDVZ2uEx;6;-4212;0;134;0;355;419;4
4cUOqKvUGPFyqI37zTg3s5;5;-7291;1;19;0;151;793;4
0khKzFdTDfzIcEIYQQiRFq;2;-6162;1;13;0;395;32;4
4EDwQeE1ebbQr1I0ARcleQ;6;-4972;0;291;28;853;518;3
2vD1HQzKHPAYpgtUNozpPi;7;-12671;0;657;0;476;387;1
6sk5whQY8BNVqodOygHYpM;1;-526;0;22;0;682;594;4
72U9ZWsYe3lWRjER7n5xX5;2;-3544;1;58;0;223;477;4
0mGVuSHZ6y76GBhfnI61rn;1;-7834;1;135;142;488;2;4
5lKeJIU0KnJZEF2FE76B3y;2;-3296;1;118;266;735;304;4
7sMxOsVRhzYk6BImA4QJKA;8;-6602;1;86;934;218;245;4
1EhGVajl6H7weP0EtryyCQ;5;-4912;0;102;0;263;743;4
0AztRLpG7Oom6pJU3EGih9;10;-8066;0;375;896;115;614;4
66ul4n9S4ZNukykUKJhYoV;7;-6568;1;842;0;199;294;4
5VPS2mSgfIyp7Y45WRcV8w;2;-9135;1;822;0;153;545;4
0FCL3NjQXzB3Jnb89c5Jx9;2;-17447;1;304;982;115;185;4
2OcIi927kIz5SQ7JCAPVr2;8;-5591;0;799;0;207;227;4
4KOp2vA1oaSjfhZM2KvDe5;4;-5302;1;158;0;186;127;3
7hWiFbEdLjzU9SJqtjJTB6;4;-7085;0;836;0;616;341;4
4xshf6LfP4rbee8bIu8CUL;6;-6912;0;399;0;254;444;4
4tJF9XMeDBrNwAiXcwn2Om;0;-492;0;988;163;325;144;4
09AYCqhoATLbgXDvOoL3Lq;4;-2944;0;201;145;513;374;4
35yP1TSFgoKhDyo5HQOl73;11;-653;0;408;0;196;262;3
6wQrnYYjQCpWrBDhGEHqJj;9;-6192;0;646;0;133;137;3
29B8fTRTO4AhJI82oGNlUc;9;-6984;0;873;0;102;571;3
1pxWVfrLRtj1ecdsHjwew3;1;-3418;1;485;188;552;21;4
5gSIGa7Gs7PwbUsBmbJrnK;2;-5929;1;132;0;109;12;4
0XE4aVvC1rOGaS9jLpgsfv;10;-3528;1;103;0;103;179;4
5JDumtIVzzUGyvqbxoDczP;2;-6148;1;46;0;593;119;4
3Da5CbGVl354ZoVhOaUUEW;1;-5707;1;795;0;757;776;4
049SQ7EJTypWBZFhqBDuhC;11;-576;1;128;0;507;42;4
5lRxWX6DIUMPtCu5O59dm6;1;-6074;1;726;0;293;607;4
6FmQMYlxRl56FIgOwvRBil;6;-6477;0;814;0;36;362;3
0KOIFcNVh1vALklJ9Stwyr;10;-666;0;592;381;137;345;4
54HLmS3LSwbPUGxEbOwxoe;11;-6137;1;106;0;319;241;4
0KGCmA7KAqxtL8xObFheG6;4;-6762;1;779;422;183;1;4
7cULQ8t37qxw3aB82K8tBX;2;-7084;1;597;0;87;507;4
73IEW6VfH0QtUssW946VCT;11;-5085;1;11;0;287;163;4
1wPH7vYjsq1JEzytPZJfhg;9;-3529;0;729;427;432;701;4
7qL5NqnxckzlO3FqVSwmzg;0;-9751;0;175;637;796;339;4
45QBxSzECtkZ6oiOP5etEw;1;-5986;1;188;0;234;375;3
48L6QXYIwpL3JkrkpYFRTP;11;-5274;1;423;0;614;392;4
4IQrkw1B28TFHMJbVbgiJC;5;-423;1;108;0;149;769;4
44cZe0574VUCCbBqT9vqxs;7;-5513;1;1;128;345;362;4
5PsG3vg7isSwbJP06FvvUt;9;-4534;0;599;0;24;163;4
2irXVa70RYAMtgqP4nqRNU;8;-5664;0;919;0;248;998;4
2nwRXd3fmil7B1yN6fThYA;7;-7186;0;475;268;405;536;4
4Bf8V74IfPyObOehyJveKy;6;-827;1;523;438;119;357;4
3GoIUgx16YNmrB1wItuoif;0;-864;1;325;617;277;355;3
591wL6GQKpgSGndbkfClhE;1;-2889;0;211;392;199;398;3
6KQ7xFNoyUdTR12ZtEpIBB;7;-4834;1;388;0;335;332;3
4blgEi5rdVQ4UjGTfgXyny;1;-5606;1;697;0;306;24;4
3g3SS71pr4Js0T6XhLdxoX;8;-4571;0;11;606;923;518;4
7AIP5Lqy500r7pYtdCpphh;9;-14844;0;385;813;154;379;4
7LwIgdah1byVZtisFy3U42;10;-10161;1;739;0;299;318;3
0iOBEYsK8sNboeXr4RvDdu;4;-7591;0;107;0;236;93;4
20hf3JXH3YwuWZlpHKW0vd;0;-1185;1;81;0;154;63;4
25M56KGDZ2hoxd9X6XoAYk;1;-6672;1;132;0;25;219;4
7pTdgwpdyloAu2nhIHocR6;1;-12181;1;671;375;649;32;4
30ZAECF4zD6ieRvcxbbngl;0;-4753;1;962;997;179;362;4
6HLwg6EZEMzXQDzCG5wcQH;2;-5072;1;136;0;167;341;3
7KUY10mUbRZuXOlogTckjN;9;-4885;0;163;0;125;202;4
0iyPj6S5Zd44Ne263V1BTa;10;-819;0;124;0;916;373;4
3oolslawYKj5boO9d5Cvqn;6;-11513;0;508;0;785;211;1
0iflcVvXTep1z3w9HEkOck;7;-9217;0;934;0;144;722;4
4NUSesk9YMN0dz7Qs9wEwJ;9;-3335;1;255;0;347;238;4
2cyVzxp4a7vObkPvhQfzrw;4;-4805;1;746;0;184;14;4
3h1iFQztLecJNxMdPZtpZq;3;-5622;1;821;0;811;205;4
1K8wuukCdlJPDgwfgsO1i8;1;-5952;1;235;0;649;346;3
425oS0JyBkTbveKDFmaUQR;2;-6793;1;647;0;866;336;4
3aBSpI6ja5Mn9AclMqctqC;2;-6851;1;103;126;426;23;4
7d5YihYn8oYaP9uQCWC2uG;7;-8868;1;891;0;384;631;4
5kYoAM1xjTwU3lSunb9tWO;8;-4305;1;908;706;225;217;3
0brC5uAtd5jq30m0alquJV;4;-7606;1;716;0;207;237;4
0z4W9IFRPeiJfcuc7nmFU0;2;-6227;0;338;251;114;169;4
3QuTjdvO97WyN5N0MzovJA;7;-861;1;377;0;108;215;1
3KoIvxup4giBRqT2DCq34L;2;-4362;1;107;225;155;195;4
5bmaJghY9t1XB4fT7Czndk;1;-8131;1;783;0;816;167;4
6WTb67YHPih0UCVxXGLDKn;4;-7653;0;367;211;126;621;4
5QdO7aRLZEUhwti8gTM0qW;5;-9757;1;269;93;236;198;3
4TcwetEa2cszEHAbUpG4dM;5;-10543;0;685;17;114;371;3
3IZWl7podZdz9FNmacdCtZ;5;-5194;0;646;0;141;642;4
28LcejLJ4Yf5096gW8Jqze;8;-7382;0;594;0;828;272;4
568Us2jl7Vzr1CJGN6xNwW;1;-5542;1;732;0;611;413;4
2UKLCkE4HWN7OD6PacERKP;9;-6057;1;781;434;204;599;4
6zog3BVAWix1uXRfevBE2u;2;-5334;0;342;987;915;217;4
3BxRINh4h2LAMTYJili3zD;11;-6528;0;619;0;417;273;4
0vqhGB3MHiQHeWkcUiSmBv;1;-10627;1;128;15;11;186;4
5YeAXCGFbunXX0FV7D71V4;7;-4798;0;837;0;555;332;4
0GOqcV3gpq5y6NQds5PWSW;1;-6724;1;104;0;231;102;4
6wJ1NA0Ay3YTeljg9nQnDB;7;-8039;1;447;165;38;185;4
59ABS9TGj42JhK53tyMZNN;11;-5793;1;507;0;78;215;4
0TT5rG6JOdzv5FkujZ4O9B;6;-2882;0;73;0;359;434;4
430b2oO6J44m39VBLKE2De;0;-8292;1;806;0;37;359;3
6dM0aNxWa214W30fGtJpik;3;-7267;1;845;0;118;59;4
0d1FzTuFoizLKk2ZZRRT0j;9;-6201;1;541;951;498;263;4
1Ukudp67IGGBFRx08lxGtC;11;-6982;0;714;151;11;102;4
33s79TvOucGLnJLjAX7N4b;4;-4581;1;972;14;347;503;3
06Rxt3Twa6Y5X7GDLWiaEB;11;-5353;0;17;229;522;615;4
4DFx1eSaWsMmcvmUBSaXF7;7;-4813;1;355;0;26;111;4
5bI5zVdbMKtO9JgeUIocW6;5;-376;0;426;321;196;67;4
7xc2mjpK157QRUiSA70EL9;4;-4732;1;67;0;885;837;4
6A9HOpSIs3ojvFULqGyLdt;5;-8269;0;127;0;707;349;4
16kr19DhH7WAPmHsYw46tI;0;-5785;1;335;265;27;195;4
1JJlnyhwxEJWyd11JLPPiV;9;-5682;1;701;0;469;58;4
2QW96nCbErC7LypG6k7Yv1;5;-5304;1;804;0;288;152;4
4z2GRuRAPbN7mhuz6eH0DY;5;-4684;0;902;0;447;305;4
3RuIhrs6JiJOBQDLtqiJXs;6;-4501;0;328;542;334;153;4
58AGHUAqFCIxw2mAjDC2AQ;9;-808;0;325;235;118;355;4
6L6tlqIYJmK7hwZQmzXuoC;8;-5128;1;13;0;602;328;4
2tsJUuft7vX6VvmnHJuh68;0;-8897;1;287;513;122;22;3
4pfSGHAXx8KGU3RAmTT3Eg;6;-7137;0;418;0;194;243;4
4YuOuyUPWWPB5iHR45BKCt;5;-3163;1;129;162;813;122;3
18fzEuKBgJaElXWDmp6nxB;8;-4347;1;709;11;87;155;4
5eRVPID9Jd2mvaVrJWaoKD;7;-6318;1;751;0;126;795;4
532CXZ5NJFjhyQaRJkM86u;7;-5339;1;64;0;169;216;4
6fefxoosvogVZMoNxT86YR;5;-3005;1;371;0;363;315;4
0pEXgy5CKEGhtOdfwGQgIF;6;-10463;1;612;0;203;329;4
0jHC9DYdiVhgqwgrrQnynX;8;-472;0;176;123;316;503;4
3Kp8RnM2JyBySm5mEx89zi;6;-6925;1;902;0;161;14;4
7fA3BwrbrioTWbuIPZAoE0;11;-5929;1;104;0;256;731;4
25rfUI8jQ7AIFDNdMW1X1P;4;-7455;0;724;0;676;73;4
28TbVu2FO5BuiY2ZszGiLm;1;-756;1;11;112;363;22;4
7yzj3yH2wSMpRiyFGFCzy3;11;-5771;1;796;0;153;249;4
3YOKyRXiCzcVH12q90OwBT;11;-8002;0;45;8;771;578;4
3cjwiHpAEd9qm9jrC8HNTv;10;-59;0;143;0;532;931;4
01R3LjAOaCAC4SZlPh2GFO;4;-8259;1;602;938;2;365;5
3pJIlfJpdSYDSjjs5tVWSZ;6;-4928;0;12;0;307;887;4
1vV3J1MWqKxNvHprOCqHm0;6;-10609;0;29;101;959;421;3
6m90mjuhJ0sc018khKSDDy;8;-972;0;343;357;106;305;3
6z31G6R0Gj5EObSFQXQdmc;6;-628;1;387;0;175;847;4
2e7pWEY5NqtyjGzdR53aQh;0;-7652;1;131;28;135;375;4
1CuumKZFOismWvJqwFo2Qy;11;-5489;1;503;0;893;872;4
5maqE0Bx0zNFvliGm50VBi;4;-6876;0;167;0;321;397;1
38XmF28XW6a7g44JhZdsDT;11;-4928;1;19;562;147;314;4
39k3wsNvgJ9dEyhPPraXzZ;9;-7045;0;6;13;412;11;4
6K14SJ27AUnKgEhBDxJUHx;0;-13455;1;396;632;558;493;3
51cjs2joWPFrjym9SANLpe;0;-6512;1;481;117;167;189;4
6ceQfFvEr9UjRUCZFTimEJ;7;-1678;0;772;0;613;297;4
2ajjgzgqRX0O1peZpFvREc;11;-3185;0;652;214;134;373;4
6TBl9c9tfYzN3wVPUBcCIj;2;-10933;1;561;473;411;367;3
3Pvy0DQz4gQNlNlWNrw1IU;1;-447;1;708;0;317;356;4
6H4oDZa171NFaEeVaeFCES;8;-4369;1;164;13;361;424;4
4rdkmnF3PNXwb9lzShTeIv;9;-534;1;542;0;389;306;4
73xAQWV4i6aASNqCkqR1OU;2;-6965;1;812;0;334;861;4
4rg3s1aEaDXNWtD59o7YRT;0;-8827;1;633;0;384;383;4
56Dx05191bq0ZHGGkD8vcn;10;-5162;1;105;0;3;663;3
0hJMcADyrl9cw6HQ1pcpjM;0;-4905;1;167;102;295;173;4
3pRYJJpoooF552RU4FYG8m;6;-5466;0;186;128;729;12;4
0HXZLXE9zsZwJg6yGKWDTh;5;-788;0;557;0;93;25;3
2K3areNeCsCI55wKupEhBW;4;-558;0;814;0;142;645;4
45aND8JvZA7mJCrrZUjZAy;2;-8207;1;446;0;23;38;4
5cKTyp5RFPALN8SbmYDGEk;8;-612;1;724;24;106;349;4
09NHX3DzPqHN2m05LifEiP;11;-7492;0;88;0;106;322;4
2J6v4RtFwpm8gBF6KOF8q3;7;-4534;0;181;0;337;163;4
4ywBPWj2NsH9DBTdMrzXLJ;1;-4299;1;374;0;33;374;3
1AcobJo5jGZtHiB20KrV62;3;-7241;1;775;0;485;243;4
5JqKeKjn6jSOtR0bLMV4mS;9;-7425;0;987;186;526;132;4
4y1KB0U6LsuWLKiZgtq5ky;5;-6686;1;544;0;556;182;4
5SeoV5J7yTumQKLzpqSatA;9;-8347;0;817;0;141;131;4
5KVhUKK7prv1Wmut60s2f2;0;-3231;0;138;0;153;654;3
7vQS9xDSohpM2Y450RmPKH;8;-4908;1;167;0;416;383;4
5dopdQjLF5kwXNBBSFLr5E;8;-3688;1;931;0;547;147;4
6ElJ54n49iDJh8WmAAXx2r;1;-6543;1;836;0;148;247;4
6wqu6LuW5ALfsN5jPmkCMh;6;-5088;0;557;0;108;128;4
4zD7fckgtkUcy4TBnabVuT;5;-2818;0;287;123;91;863;4
7eJTmuxMLfKtvTX37c2gLL;2;-5316;0;97;0;332;701;4
4iQBVLsc2PEkoq1B99jTPw;4;-7669;0;497;331;271;349;4
6fKSBgaJyoPSttcFgjDaIg;11;-7899;0;451;0;12;248;4
7kEQvD0bqdiDh28wvQ33ZH;1;-4537;1;154;0;58;117;4
4QHxkXXtbPAFFiG37wb4I0;3;-7119;1;463;899;309;781;4
0NKaB1OtqKniD3UZE8feuj;7;-4389;1;583;0;14;211;4
20k6wvqnsp9pyv4FaTf94h;7;-3872;1;773;0;765;368;4
3BuUE97Z9XW1qoJ0Qxa7ER;6;-2811;1;133;0;326;972;4
2dUKRZoxswaN2NXfvczc8Z;5;-3835;0;892;0;644;777;3
4NcYRApZOUk4Y9vBSlFiZd;7;-8793;0;315;5;254;583;4
2FXckoxZCBeWvg3IaFd1EW;6;-4266;1;132;178;143;158;4
6gCCanQYC6OTcW2OGRnoeP;2;-747;0;419;125;863;421;4
73MwXimOLw8YivPCWOCFqe;11;-7518;1;107;179;213;295;4
6QbM4HWbXwOyHLhgLXwjwW;9;-6489;1;139;334;34;256;4
29NokCJQHum6VXYPK8meeX;7;-7713;0;132;0;293;117;4
6UWH9wCKReQNgHHajRCJ3Y;3;-1485;1;385;921;382;395;4
13TqvB91x3vY05Ym9OJ9It;0;-8233;1;102;124;771;396;4
71lK2GJzwUVThQuOGKTHSE;7;-1457;1;878;356;527;299;4
67qTdgJoYdluYB1aPZE6XF;4;-6398;0;499;47;926;147;4
5Xod1NZrvEBucvQJIxI8O5;0;-3059;0;818;0;272;1;4
3337Hpv6XBBEWLwoRsSMxT;7;-5468;1;102;285;712;397;4
1u61kmfYl8oQTDiOLYc8RC;1;-8409;1;169;175;4;121;4
25aS4iKJ3DXGN3hpZD9P9W;11;-4756;0;172;0;154;389;4
089QFxwC1qzkdZAYLB5SL6;7;-13441;1;332;886;3;768;3
7IKHrWPQCOQZCuwweRDAN1;1;-10513;1;46;129;32;624;4
0ocm27j8fvDUUTDvYvOdcW;0;-7112;1;498;0;232;26;3
0GZjFhNTIJpaVij8r0f2JO;6;-434;0;379;0;232;463;4
5WvlKj9tA6Yp2bniUpmHsx;7;-18731;1;811;0;592;162;4
0AfL2S0ioAoRZZLwJdNNXm;1;-5683;0;186;0;795;794;4
5asYnKjFDtLjMa4qWzgajy;2;-13628;0;963;0;328;359;4
7gbjLoVKE8FZr8jra24GIR;2;-5139;0;569;985;381;501;4
2pxIV7JtFzgFhc4nFz2rK8;11;-438;1;222;0;312;362;4
5mfyiAYTK4MxWq2elg1Kpv;3;-4893;1;18;0;486;743;4
3K6QDFMVm252YBcc2li2lo;6;-4689;1;206;0;236;993;4
1QYEWoUaGxGeeQAmSHbpSI;4;-4724;1;104;0;137;752;4
5dKLPDmX4yooG1qkU8IhGT;2;-4296;0;222;641;196;259;4
02BHN1ZmEF1KSXYUWL9alN;0;-6411;1;175;0;246;398;4
2fqzTsHIOdvb0v1GFawwUW;0;-4519;1;124;0;133;196;4
7Mzge90DaYRHsTCmg6SuTR;7;-4891;1;111;0;375;289;4
3l8ZvfrgcnK5MRghlUajJB;6;-6311;0;117;129;657;39;4
4bQh3FEYggSr4NLEtDAV1r;5;-3519;0;174;728;411;134;4
12JzhUXG6znnR5jM7bAs8T;9;-7629;0;302;119;104;371;4
3eQQzykiGfBJOeVQOrlynC;2;-7304;1;693;0;106;186;4
0zTdT65lUqepmx7N5dwVRj;9;-5061;0;839;0;862;151;3
7gPherwdZt8Pdh8Srhw5HR;8;-7643;0;55;0;156;151;4
5GkFWVUlCk5zbrmfAl7p57;6;-6103;1;115;0;287;646;4
5BGRe1Egtr0ZymALgzQLvO;2;-5408;0;593;609;245;403;4
7Jsx6x2qhGfKED833E3d52;0;-7428;0;752;928;355;158;4
55Tq6v0YrWM3OEw4s75cc0;8;-548;1;801;11;336;129;3
54HlHAstsrNh79FNGme31K;9;-10858;0;866;0;307;195;4
076gGw32LZtXrKdWBlBnVv;1;-6199;1;124;0;407;38;4
1LL4f5D8E5sdURjuADBD8s;1;-4004;0;179;0;272;315;4
6DKP7aKpbczyNTZ3TQgl0q;5;-4753;1;567;0;167;183;4
1sBGKVkGtoyxjtVKp5Vz2K;0;-3869;0;34;129;962;51;4
3SGBjlzkYK52pRFisKT3pJ;2;-10303;1;809;794;953;594;4
6xVbrVyIuGVgybBHrhN12E;7;-10539;0;621;335;436;129;4
58Tlvz5XeWM3SZUYZcKCNt;2;-7445;1;397;0;262;489;4
2dNyGWJDXBsy6nqI2AYRkx;10;-11547;1;487;25;242;29;1
5qm0KiVKMXW1kq6VrnIhz5;7;-12029;1;405;162;248;313;4
5VYOUBkObeGOnCt30YDTJ3;7;-14945;1;357;883;122;409;4
0f7OHfUNNs5DGTijGFPalp;2;-8908;1;334;817;131;161;4
6HveTIMynTMzTc5L0TcS20;3;-12348;1;288;752;822;388;4
78ivvTBqkt3e6eBBkWMuV8;5;-10011;1;377;584;176;776;3
2Q54qZEaQnGkdx3834TBfz;2;-7146;1;29;321;188;774;4
5jiV53HABsmPO0y0138jwf;7;-8793;1;289;539;308;668;4
47VEW1aJJAkwaZc2g6Bait;9;-6882;1;268;406;127;495;4
7mwFpSD2Y6wTAi9lWTPNRB;9;-371;1;325;658;156;471;4
56fKca6XW3xorTI3Ok6QQQ;11;-6963;1;302;376;967;962;4
3hlCKrynZ2a1MuoMh2DGsC;6;-7773;0;292;822;109;436;3
5DH5PdLCY67GIkjYsfWtNo;2;-4858;0;339;191;234;755;4
2E8fCCVffRCDERwEHLRsbA;10;-1029;1;379;718;295;698;4
1BrS9cy4zHpXYq9oVYQJF5;10;-9256;1;322;628;221;884;4
